Run,Number,Section,Index,Time,Value
2,10,1,57,0.9500,4.2137
2,10,1,58,0.9667,3.9989
2,10,1,59,0.9833,3.6173
2,10,1,60,1.0000,2.0784
2,10,1,61,1.0167,-0.6772
2,10,1,62,1.0333,-3.1935
2,10,1,63,1.0500,-10.2380
2,10,1,64,1.0667,-0.8046
2,10,1,65,1.0833,7.5081
2,10,1,66,1.1000,-4.4009
2,10,1,67,1.1167,-3.6674
2,10,1,68,1.1333,-1.0514
2,10,1,69,1.1500,2.3462
2,10,1,70,1.1667,-2.1351
2,10,1,71,1.1833,-1.8349
2,10,1,72,1.2000,-6.8331
2,10,1,73,1.2167,1.6095
2,10,1,74,1.2333,1.1582
2,10,1,75,1.2500,2.8848
2,10,1,76,1.2667,4.7526
2,10,1,77,1.2833,2.9176
2,10,1,78,1.3000,0.0205
2,10,2,79,1.3167,5.1928
2,10,2,80,1.3333,5.0088
2,10,2,81,1.3500,5.7883
2,10,2,82,1.3667,-0.4247
2,10,2,83,1.3833,6.6268
2,10,2,84,1.4000,3.1246
2,10,2,85,1.4167,9.5705
2,10,2,86,1.4333,10.8148
2,10,2,87,1.4500,6.0869
2,10,2,88,1.4667,16.6268
2,10,2,89,1.4833,14.3715
2,10,2,90,1.5000,15.4455
2,10,2,91,1.5167,3.8572
2,10,2,92,1.5333,6.6308
2,10,2,93,1.5500,12.1366
2,10,2,94,1.5667,8.7538
2,10,2,95,1.5833,12.0528
2,10,2,96,1.6000,5.0353
2,10,2,97,1.6167,0.8071
2,10,2,98,1.6333,5.6669
2,10,2,99,1.6500,3.4970
2,10,2,100,1.6667,6.7615
2,10,2,101,1.6833,9.9435
2,10,2,102,1.7000,4.0499
2,10,2,103,1.7167,5.3121
2,10,2,104,1.7333,6.2599
2,10,2,105,1.7500,14.1756
2,10,2,106,1.7667,3.6823
2,10,2,107,1.7833,1.5102
2,10,2,108,1.8000,2.2035
2,10,2,109,1.8167,-8.2194
2,10,2,110,1.8333,18.7928
2,10,2,111,1.8500,7.6286
2,10,2,112,1.8667,16.9047
2,10,2,113,1.8833,12.8186
2,10,2,114,1.9000,29.2360
2,10,2,115,1.9167,5.9248
2,10,2,116,1.9333,18.0090
2,10,2,117,1.9500,12.2199
2,10,2,118,1.9667,9.1472
2,10,2,119,1.9833,8.0857
2,10,2,120,2.0000,5.4307
2,10,2,121,2.0167,12.1365
2,10,2,122,2.0333,10.1322
2,10,2,123,2.0500,15.3269
2,10,2,124,2.0667,15.4078
2,10,2,125,2.0833,19.2330
2,10,2,126,2.1000,22.6174
2,10,2,127,2.1167,6.1601
2,10,2,128,2.1333,20.6008
2,10,2,129,2.1500,20.2697
2,10,2,130,2.1667,13.1817
2,10,2,131,2.1833,18.8648
2,10,2,132,2.2000,32.6553
2,10,2,133,2.2167,17.8772
2,10,2,134,2.2333,17.7696
2,10,2,135,2.2500,11.2154
2,10,2,136,2.2667,25.4943
2,10,2,137,2.2833,26.1608
2,10,2,138,2.3000,19.2312
2,10,2,139,2.3167,36.5462
2,10,2,140,2.3333,24.8499
2,10,2,141,2.3500,25.4935
2,10,2,142,2.3667,33.7345
2,10,2,143,2.3833,33.3029
2,10,2,144,2.4000,33.7184
2,10,2,145,2.4167,29.1605
2,10,2,146,2.4333,29.7185
2,10,2,147,2.4500,32.0713
2,10,2,148,2.4667,21.0942
2,10,2,149,2.4833,36.5928
2,10,2,150,2.5000,46.2248
2,10,2,151,2.5167,32.1513
2,10,2,152,2.5333,45.0959
2,10,2,153,2.5500,28.0680
2,10,2,154,2.5667,37.3932
2,10,2,155,2.5833,37.0655
2,10,2,156,2.6000,39.2290
2,10,2,157,2.6167,31.1942
2,10,2,158,2.6333,39.9357
2,10,2,159,2.6500,34.5659
2,10,2,160,2.6667,29.7281
2,10,2,161,2.6833,30.8476
2,10,2,162,2.7000,41.5131
2,10,2,163,2.7167,31.6756
2,10,2,164,2.7333,37.5212
2,10,2,165,2.7500,40.3295
2,10,2,166,2.7667,31.7580
2,10,2,167,2.7833,28.1573
2,10,2,168,2.8000,38.6752
2,10,2,169,2.8167,29.8189
2,10,2,170,2.8333,29.5365
2,10,2,171,2.8500,35.7082
2,10,2,172,2.8667,32.6124
2,10,2,173,2.8833,22.7371
2,10,2,174,2.9000,35.4795
2,10,2,175,2.9167,29.9192
2,10,2,176,2.9333,42.4232
2,10,2,177,2.9500,31.3893
2,10,2,178,2.9667,37.6208
2,10,2,179,2.9833,46.9358
2,10,2,180,3.0000,40.1133
2,10,2,181,3.0167,23.8566
2,10,2,182,3.0333,37.4426
2,10,2,183,3.0500,39.0514
2,10,2,184,3.0667,34.2548
2,10,2,185,3.0833,33.6116
2,10,2,186,3.1000,36.7199
2,10,2,187,3.1167,45.4376
2,10,2,188,3.1333,41.4514
2,10,2,189,3.1500,37.2049
2,10,2,190,3.1667,37.2997
2,10,2,191,3.1833,52.2714
2,10,2,192,3.2000,47.3712
2,10,2,193,3.2167,49.3395
2,10,2,194,3.2333,47.7064
2,10,2,195,3.2500,50.2421
2,10,2,196,3.2667,52.4676
2,10,2,197,3.2833,48.9470
2,10,2,198,3.3000,62.9048
2,10,2,199,3.3167,51.1898
2,10,2,200,3.3333,44.0008
2,10,2,201,3.3500,46.4990
2,10,2,202,3.3667,66.9839
2,10,2,203,3.3833,53.6382
2,10,2,204,3.4000,58.7247
2,10,2,205,3.4167,60.6478
2,10,2,206,3.4333,59.9136
2,10,2,207,3.4500,57.4028
2,10,2,208,3.4667,57.8683
2,10,2,209,3.4833,58.6202
2,10,2,210,3.5000,68.1326
2,10,2,211,3.5167,64.0196
2,10,2,212,3.5333,67.6122
2,10,2,213,3.5500,63.8544
2,10,2,214,3.5667,55.6009
2,10,2,215,3.5833,67.5784
2,10,2,216,3.6000,65.1125
2,10,2,217,3.6167,58.8834
2,10,2,218,3.6333,57.0830
2,10,2,219,3.6500,54.8019
2,10,2,220,3.6667,60.1456
2,10,2,221,3.6833,62.3881
2,10,2,222,3.7000,57.8932
2,10,2,223,3.7167,56.2526
2,10,2,224,3.7333,57.2362
2,10,2,225,3.7500,66.1987
2,10,2,226,3.7667,61.7862
2,10,2,227,3.7833,52.1348
2,10,2,228,3.8000,59.8336
2,10,2,229,3.8167,59.8639
2,10,2,230,3.8333,54.3404
2,10,2,231,3.8500,58.4238
2,10,2,232,3.8667,69.7662
2,10,2,233,3.8833,54.1602
2,10,2,234,3.9000,51.5590
2,10,2,235,3.9167,60.1431
2,10,2,236,3.9333,63.2361
2,10,2,237,3.9500,51.2009
2,10,2,238,3.9667,66.6055
2,10,2,239,3.9833,59.2103
2,10,2,240,4.0000,66.8214
2,10,2,241,4.0167,59.1404
2,10,2,242,4.0333,49.1092
2,10,2,243,4.0500,58.9268
2,10,2,244,4.0667,65.1359
2,10,2,245,4.0833,60.0960
2,10,2,246,4.1000,72.8256
2,10,2,247,4.1167,57.5670
2,10,2,248,4.1333,70.6084
2,10,2,249,4.1500,66.6649
2,10,2,250,4.1667,64.6717
2,10,2,251,4.1833,71.2711
2,10,2,252,4.2000,68.9733
2,10,2,253,4.2167,75.4766
2,10,2,254,4.2333,73.3260
2,10,2,255,4.2500,77.2959
2,10,2,256,4.2667,68.5469
2,10,2,257,4.2833,71.1150
2,10,2,258,4.3000,75.3003
2,10,2,259,4.3167,76.7260
2,10,2,260,4.3333,81.0719
2,10,2,261,4.3500,81.9295
2,10,2,262,4.3667,80.0599
2,10,2,263,4.3833,83.6131
2,10,2,264,4.4000,81.5318
2,10,2,265,4.4167,83.2024
2,10,2,266,4.4333,95.8915
2,10,2,267,4.4500,84.6649
2,10,2,268,4.4667,88.6083
2,10,2,269,4.4833,83.0683
2,10,2,270,4.5000,79.6256
2,10,2,271,4.5167,86.1641
2,10,2,272,4.5333,86.6373
2,10,2,273,4.5500,83.6171
2,10,2,274,4.5667,88.5279
2,10,2,275,4.5833,83.7460
2,10,2,276,4.6000,93.1070
2,10,2,277,4.6167,91.9060
2,10,2,278,4.6333,91.8255
2,10,2,279,4.6500,91.8340
2,10,2,280,4.6667,92.6600
2,10,2,281,4.6833,85.3299
2,10,2,282,4.7000,86.9208
2,10,2,283,4.7167,82.9723
2,10,2,284,4.7333,82.5071
2,10,3,285,4.7500,93.8326
2,10,3,286,4.7667,82.9183
2,10,3,287,4.7833,79.2380
2,10,3,288,4.8000,86.0468
2,10,3,289,4.8167,76.9693
2,10,3,290,4.8333,83.4762
2,10,3,291,4.8500,82.7666
2,10,3,292,4.8667,74.6344
2,10,3,293,4.8833,76.7063
2,10,3,294,4.9000,73.6114
2,10,3,295,4.9167,79.9407
2,10,3,296,4.9333,81.3175
2,10,3,297,4.9500,75.1977
2,10,3,298,4.9667,87.9106
2,10,3,299,4.9833,67.6439
2,10,3,300,5.0000,79.2483
2,10,3,301,5.0167,75.8268
2,10,3,302,5.0333,76.1806
2,10,3,303,5.0500,87.1703
2,10,3,304,5.0667,76.2537
2,10,3,305,5.0833,82.2096
2,10,3,306,5.1000,83.8402
2,10,3,307,5.1167,81.0488
2,10,3,308,5.1333,81.9081
2,10,3,309,5.1500,89.8512
2,10,3,310,5.1667,90.9730
2,10,3,311,5.1833,85.0585
2,10,3,312,5.2000,92.9403
2,10,3,313,5.2167,92.4927
2,10,3,314,5.2333,81.3311
2,10,3,315,5.2500,77.8126
2,10,3,316,5.2667,89.6296
2,10,3,317,5.2833,89.0276
2,10,3,318,5.3000,87.0267
2,10,3,319,5.3167,89.4807
2,10,3,320,5.3333,87.3442
2,10,3,321,5.3500,76.7052
2,10,3,322,5.3667,93.9334
2,10,3,323,5.3833,94.4894
2,10,3,324,5.4000,95.9529
2,10,3,325,5.4167,84.4220
2,10,3,326,5.4333,96.4666
2,10,3,327,5.4500,90.9693
2,10,3,328,5.4667,92.6774
2,10,3,329,5.4833,91.8471
2,10,3,330,5.5000,87.5219
2,10,3,331,5.5167,94.2930
2,10,3,332,5.5333,81.8124
2,10,3,333,5.5500,84.6990
2,10,3,334,5.5667,86.4283
2,10,3,335,5.5833,82.9556
2,10,3,336,5.6000,91.0938
2,10,3,337,5.6167,83.2684
2,10,3,338,5.6333,92.6199
2,10,3,339,5.6500,91.8594
2,10,3,340,5.6667,87.3951
2,10,3,341,5.6833,88.5542
2,10,3,342,5.7000,86.3571
2,10,3,343,5.7167,81.2785
2,10,3,344,5.7333,86.5687
2,10,3,345,5.7500,83.8409
2,10,3,346,5.7667,86.7862
2,10,3,347,5.7833,89.5375
2,10,3,348,5.8000,79.6783
2,10,3,349,5.8167,76.7648
2,10,3,350,5.8333,85.8802
2,10,3,351,5.8500,79.1954
2,10,3,352,5.8667,82.7299
2,10,3,353,5.8833,79.5429
2,10,3,354,5.9000,77.9780
2,10,3,355,5.9167,87.2365
2,10,3,356,5.9333,81.2337
2,10,3,357,5.9500,80.7500
2,10,3,358,5.9667,81.5442
2,10,3,359,5.9833,82.0786
2,10,3,360,6.0000,83.2010
2,10,3,361,6.0167,72.8525
2,10,3,362,6.0333,78.3422
2,10,3,363,6.0500,71.3270
2,10,3,364,6.0667,81.9115
2,10,3,365,6.0833,80.6364
2,10,3,366,6.1000,89.5750
2,10,3,367,6.1167,75.0858
2,10,3,368,6.1333,84.7203
2,10,3,369,6.1500,83.3187
2,10,3,370,6.1667,84.6076
2,10,3,371,6.1833,81.5717
2,10,3,372,6.2000,86.2842
2,10,3,373,6.2167,84.7916
2,10,3,374,6.2333,93.1407
2,10,3,375,6.2500,86.7233
2,10,3,376,6.2667,85.8072
2,10,3,377,6.2833,92.6659
2,10,3,378,6.3000,91.7254
2,10,3,379,6.3167,86.4053
2,10,3,380,6.3333,89.8421
2,10,3,381,6.3500,90.3519
2,10,3,382,6.3667,89.6706
2,10,3,383,6.3833,83.2591
2,10,3,384,6.4000,85.2648
2,10,3,385,6.4167,88.8844
2,10,3,386,6.4333,89.2311
2,10,3,387,6.4500,90.3519
2,10,3,388,6.4667,99.0000
2,10,3,389,6.4833,90.9554
2,10,3,390,6.5000,89.4980
2,10,3,391,6.5167,94.8302
2,10,3,392,6.5333,88.1758
2,10,3,393,6.5500,94.6711
2,10,3,394,6.5667,90.2898
2,10,3,395,6.5833,87.1839
2,10,3,396,6.6000,84.8275
2,10,3,397,6.6167,89.0204
2,10,3,398,6.6333,91.7588
2,10,3,399,6.6500,82.4831
2,10,3,400,6.6667,90.7302
2,10,3,401,6.6833,81.4571
2,10,3,402,6.7000,85.0489
2,10,3,403,6.7167,84.3929
2,10,3,404,6.7333,79.2003
2,10,3,405,6.7500,85.3820
2,10,3,406,6.7667,80.0649
2,10,3,407,6.7833,83.8037
2,10,3,408,6.8000,84.4195
2,10,3,409,6.8167,74.2406
2,10,3,410,6.8333,82.8670
2,10,3,411,6.8500,79.1746
2,10,3,412,6.8667,79.2085
2,10,3,413,6.8833,83.7981
2,10,3,414,6.9000,82.4611
2,10,3,415,6.9167,79.6654
2,10,3,416,6.9333,88.6343
2,10,3,417,6.9500,80.3485
2,10,3,418,6.9667,74.9986
2,10,3,419,6.9833,78.5096
2,10,3,420,7.0000,76.0091
2,10,3,421,7.0167,78.7713
2,10,3,422,7.0333,79.0886
2,10,3,423,7.0500,83.7908
2,10,3,424,7.0667,79.5039
2,10,3,425,7.0833,74.7452
2,10,3,426,7.1000,90.3372
2,10,3,427,7.1167,77.8242
2,10,3,428,7.1333,84.3854
2,10,3,429,7.1500,77.7706
2,10,3,430,7.1667,82.5138
2,10,3,431,7.1833,80.7234
2,10,3,432,7.2000,86.6753
2,10,3,433,7.2167,86.0961
2,10,3,434,7.2333,80.9038
2,10,3,435,7.2500,76.6530
2,10,3,436,7.2667,93.6797
2,10,3,437,7.2833,85.0414
2,10,3,438,7.3000,84.1616
2,10,3,439,7.3167,79.5887
2,10,3,440,7.3333,89.5513
2,10,3,441,7.3500,89.7494
2,10,3,442,7.3667,92.8663
2,10,3,443,7.3833,87.0565
2,10,3,444,7.4000,89.9523
2,10,3,445,7.4167,80.6066
2,10,3,446,7.4333,87.8939
2,10,3,447,7.4500,85.8820
2,10,3,448,7.4667,89.9542
2,10,3,449,7.4833,93.9847
2,10,3,450,7.5000,98.9880
2,10,3,451,7.5167,87.7736
2,10,3,452,7.5333,91.4651
2,10,3,453,7.5500,81.6773
2,10,3,454,7.5667,91.7105
2,10,3,455,7.5833,85.8589
2,10,3,456,7.6000,81.5555
2,10,3,457,7.6167,85.0967
2,10,3,458,7.6333,82.9443
2,10,3,459,7.6500,89.4778
2,10,3,460,7.6667,94.5174
2,10,3,461,7.6833,79.0923
2,10,3,462,7.7000,84.2061
2,10,3,463,7.7167,86.8620
2,10,3,464,7.7333,84.9758
2,10,3,465,7.7500,76.8499
2,10,3,466,7.7667,80.1714
2,10,3,467,7.7833,83.8415
2,10,3,468,7.8000,79.5019
2,10,3,469,7.8167,85.8224
2,10,3,470,7.8333,71.2032
2,10,3,471,7.8500,76.3027
2,10,3,472,7.8667,88.3673
2,10,3,473,7.8833,82.1078
2,10,3,474,7.9000,88.4833
2,10,3,475,7.9167,73.7308
2,10,3,476,7.9333,76.8741
2,10,3,477,7.9500,70.6805
2,10,3,478,7.9667,74.9984
2,10,3,479,7.9833,81.3886
2,10,3,480,8.0000,80.4197
2,10,3,481,8.0167,76.9263
2,10,3,482,8.0333,82.0036
2,10,3,483,8.0500,83.6222
2,10,3,484,8.0667,90.6784
2,10,3,485,8.0833,74.8420
2,10,3,486,8.1000,87.0714
2,10,3,487,8.1167,81.4280
2,10,3,488,8.1333,79.4258
2,10,3,489,8.1500,75.9554
2,10,3,490,8.1667,81.9256
2,10,3,491,8.1833,72.6785
2,10,3,492,8.2000,86.3007
2,10,3,493,8.2167,78.6601
2,10,3,494,8.2333,94.5353
2,10,3,495,8.2500,67.5209
2,10,3,496,8.2667,88.3026
2,10,3,497,8.2833,85.6718
2,10,3,498,8.3000,93.1020
2,10,3,499,8.3167,85.9530
2,10,3,500,8.3333,82.6243
2,10,3,501,8.3500,84.2339
2,10,3,502,8.3667,95.2345
2,10,3,503,8.3833,86.1598
2,10,3,504,8.4000,85.5268
2,10,3,505,8.4167,90.8370
2,10,3,506,8.4333,95.2770
2,10,3,507,8.4500,90.8869
2,10,3,508,8.4667,86.2852
2,10,3,509,8.4833,82.4681
2,10,3,510,8.5000,88.0676
2,10,3,511,8.5167,92.3934
2,10,3,512,8.5333,87.0551
2,10,3,513,8.5500,85.0926
2,10,3,514,8.5667,87.6887
2,10,3,515,8.5833,85.7096
2,10,3,516,8.6000,92.9715
2,10,3,517,8.6167,91.5969
2,10,3,518,8.6333,91.3902
2,10,3,519,8.6500,89.5161
2,10,3,520,8.6667,93.2453
2,10,3,521,8.6833,87.0993
2,10,3,522,8.7000,87.4231
2,10,3,523,8.7167,81.4291
2,10,3,524,8.7333,94.4215
2,10,3,525,8.7500,82.3259
2,10,3,526,8.7667,81.3647
2,10,3,527,8.7833,84.1927
2,10,3,528,8.8000,79.6747
2,10,3,529,8.8167,86.8426
2,10,3,530,8.8333,82.0969
2,10,3,531,8.8500,79.8705
2,10,3,532,8.8667,85.9755
2,10,3,533,8.8833,77.2493
2,10,3,534,8.9000,75.6669
2,10,3,535,8.9167,80.6883
2,10,3,536,8.9333,87.6790
2,10,3,537,8.9500,73.4060
2,10,3,538,8.9667,75.2451
2,10,3,539,8.9833,79.8849
2,10,3,540,9.0000,84.2485
2,10,3,541,9.0167,83.2962
2,10,3,542,9.0333,82.7617
2,10,3,543,9.0500,79.0200
2,10,3,544,9.0667,78.0302
2,10,3,545,9.0833,72.3116
2,10,3,546,9.1000,82.6546
2,10,3,547,9.1167,80.1637
2,10,3,548,9.1333,93.5683
2,10,3,549,9.1500,76.9471
2,10,3,550,9.1667,89.0809
2,10,3,551,9.1833,81.1464
2,10,3,552,9.2000,83.6775
2,10,3,553,9.2167,87.1481
2,10,3,554,9.2333,87.3127
2,10,3,555,9.2500,85.1254
2,10,3,556,9.2667,92.5399
2,10,3,557,9.2833,87.8724
2,10,3,558,9.3000,93.5793
2,10,3,559,9.3167,85.8914
2,10,3,560,9.3333,89.2006
2,10,3,561,9.3500,84.4985
2,10,3,562,9.3667,95.6317
2,10,3,563,9.3833,87.3396
2,10,3,564,9.4000,97.5536
2,10,3,565,9.4167,83.7552
2,10,3,566,9.4333,87.2371
2,10,3,567,9.4500,93.5771
2,10,3,568,9.4667,91.5033
2,10,3,569,9.4833,90.9529
2,10,3,570,9.5000,95.8497
2,10,3,571,9.5167,92.5109
2,10,3,572,9.5333,93.5477
2,10,3,573,9.5500,87.2281
2,10,3,574,9.5667,87.5816
2,10,3,575,9.5833,86.1767
2,10,3,576,9.6000,97.7783
2,10,3,577,9.6167,83.1072
2,10,3,578,9.6333,85.1573
2,10,3,579,9.6500,94.2740
2,10,3,580,9.6667,80.8200
2,10,3,581,9.6833,85.2116
2,10,3,582,9.7000,81.9238
2,10,3,583,9.7167,87.4312
2,10,3,584,9.7333,82.2682
2,10,3,585,9.7500,84.9595
2,10,3,586,9.7667,87.6676
2,10,3,587,9.7833,82.7604
2,10,3,588,9.8000,81.2202
2,10,3,589,9.8167,85.8915
2,10,3,590,9.8333,88.0765
2,10,3,591,9.8500,74.6141
2,10,3,592,9.8667,86.0077
2,10,3,593,9.8833,78.6471
2,10,3,594,9.9000,84.9124
2,10,3,595,9.9167,72.9724
2,10,3,596,9.9333,72.5147
2,10,3,597,9.9500,78.2182
2,10,3,598,9.9667,85.1287
2,10,3,599,9.9833,73.5563
2,11,1,1,0.0167,0.3379
2,11,1,2,0.0333,3.6411
2,11,1,3,0.0500,-3.9576
2,11,1,4,0.0667,2.3743
2,11,1,5,0.0833,4.4282
2,11,1,6,0.1000,1.2430
2,11,1,7,0.1167,-0.6005
2,11,1,8,0.1333,-4.4345
2,11,1,9,0.1500,0.8231
2,11,1,10,0.1667,-5.5444
2,11,1,11,0.1833,-0.7100
2,11,1,12,0.2000,3.7779
2,11,1,13,0.2167,-1.3697
2,11,1,14,0.2333,5.4719
2,11,1,15,0.2500,4.2342
2,11,1,16,0.2667,2.2752
2,11,1,17,0.2833,1.4736
2,11,1,18,0.3000,-1.2289
2,11,1,19,0.3167,1.0622
2,11,1,20,0.3333,-5.4056
2,11,1,21,0.3500,3.0257
2,11,1,22,0.3667,-0.9416
2,11,1,23,0.3833,-1.7091
2,11,1,24,0.4000,-0.1617
2,11,1,25,0.4167,-1.6499
2,11,1,26,0.4333,2.1884
2,11,1,27,0.4500,-5.2180
2,11,1,28,0.4667,-1.4278
2,11,1,29,0.4833,5.2116
2,11,1,30,0.5000,-8.7311
2,11,1,31,0.5167,-0.2937
2,11,1,32,0.5333,-5.2398
2,11,1,33,0.5500,-2.6264
2,11,1,34,0.5667,2.2628
2,11,1,35,0.5833,1.8678
2,11,1,36,0.6000,-14.5668
2,11,1,37,0.6167,0.1795
2,11,1,38,0.6333,-9.7915
2,11,1,39,0.6500,8.6605
2,11,1,40,0.6667,-0.1077
2,11,1,41,0.6833,0.4287
2,11,1,42,0.7000,-3.3086
2,11,1,43,0.7167,-1.9770
2,11,1,44,0.7333,4.7636
2,11,1,45,0.7500,-2.5665
2,11,1,46,0.7667,-0.6745
2,11,1,47,0.7833,-3.5916
2,11,1,48,0.8000,4.8095
2,11,1,49,0.8167,2.1449
2,11,1,50,0.8333,-2.0235
2,11,1,51,0.8500,-7.6062
2,11,1,52,0.8667,2.8618
2,11,1,53,0.8833,3.6111
2,11,1,54,0.9000,7.3426
2,11,1,55,0.9167,3.8152
2,11,1,56,0.9333,5.5950
2,11,1,57,0.9500,-0.7978
2,11,1,58,0.9667,5.6857
2,11,1,59,0.9833,-0.8449
2,11,1,60,1.0000,-8.5717
2,11,1,61,1.0167,-4.9889
2,11,1,62,1.0333,-2.4312
2,11,1,63,1.0500,-12.5233
2,11,1,64,1.0667,1.2987
2,11,1,65,1.0833,3.1849
2,11,1,66,1.1000,3.6572
2,11,1,67,1.1167,1.1160
2,11,1,68,1.1333,6.7245
2,11,1,69,1.1500,-2.6704
2,11,1,70,1.1667,0.1639
2,11,1,71,1.1833,2.0987
2,11,1,72,1.2000,4.0916
2,11,1,73,1.2167,8.6196
2,11,1,74,1.2333,-0.6834
2,11,2,75,1.2500,-2.5081
2,11,2,76,1.2667,-3.0807
2,11,2,77,1.2833,-2.9101
2,11,2,78,1.3000,5.5587
2,11,2,79,1.3167,5.4098
2,11,2,80,1.3333,2.5669
2,11,2,81,1.3500,6.2924
2,11,2,82,1.3667,2.5399
2,11,2,83,1.3833,2.1725
2,11,2,84,1.4000,6.8247
2,11,2,85,1.4167,10.4052
2,11,2,86,1.4333,9.3770
2,11,2,87,1.4500,14.2640
2,11,2,88,1.4667,18.9382
2,11,2,89,1.4833,2.9159
2,11,2,90,1.5000,15.2035
2,11,2,91,1.5167,10.2760
2,11,2,92,1.5333,5.9007
2,11,2,93,1.5500,21.4144
2,11,2,94,1.5667,13.5449
2,11,2,95,1.5833,13.6048
2,11,2,96,1.6000,26.5333
2,11,2,97,1.6167,20.4541
2,11,2,98,1.6333,9.8375
2,11,2,99,1.6500,15.3830
2,11,2,100,1.6667,4.1675
2,11,2,101,1.6833,20.2371
2,11,2,102,1.7000,9.0932
2,11,2,103,1.7167,17.5140
2,11,2,104,1.7333,12.0050
2,11,2,105,1.7500,15.8480
2,11,2,106,1.7667,30.3046
2,11,2,107,1.7833,11.2599
2,11,2,108,1.8000,18.7621
2,11,2,109,1.8167,19.4925
2,11,2,110,1.8333,13.5193
2,11,2,111,1.8500,12.1468
2,11,2,112,1.8667,14.3898
2,11,2,113,1.8833,17.9924
2,11,2,114,1.9000,16.8205
2,11,2,115,1.9167,10.6678
2,11,2,116,1.9333,6.5758
2,11,2,117,1.9500,13.9964
2,11,2,118,1.9667,16.1544
2,11,2,119,1.9833,17.1232
2,11,2,120,2.0000,16.1994
2,11,2,121,2.0167,20.6309
2,11,2,122,2.0333,12.2903
2,11,2,123,2.0500,23.4400
2,11,2,124,2.0667,23.0383
2,11,2,125,2.0833,14.3003
2,11,2,126,2.1000,24.8785
2,11,2,127,2.1167,17.1533
2,11,2,128,2.1333,13.5605
2,11,2,129,2.1500,24.3422
2,11,2,130,2.1667,21.2458
2,11,2,131,2.1833,23.7173
2,11,2,132,2.2000,26.7538
2,11,2,133,2.2167,26.9493
2,11,2,134,2.2333,25.7590
2,11,2,135,2.2500,21.5725
2,11,2,136,2.2667,18.1237
2,11,2,137,2.2833,29.1709
2,11,2,138,2.3000,25.8201
2,11,2,139,2.3167,35.9676
2,11,2,140,2.3333,35.6227
2,11,2,141,2.3500,35.5160
2,11,2,142,2.3667,23.7888
2,11,2,143,2.3833,33.3433
2,11,2,144,2.4000,34.1813
2,11,2,145,2.4167,39.9568
2,11,2,146,2.4333,37.2880
2,11,2,147,2.4500,39.6547
2,11,2,148,2.4667,28.7927
2,11,2,149,2.4833,45.7213
2,11,2,150,2.5000,43.7858
2,11,2,151,2.5167,35.5480
2,11,2,152,2.5333,30.9041
2,11,2,153,2.5500,34.5662
2,11,2,154,2.5667,38.8631
2,11,2,155,2.5833,29.4325
2,11,2,156,2.6000,35.8915
2,11,2,157,2.6167,38.2506
2,11,2,158,2.6333,35.0491
2,11,2,159,2.6500,39.2559
2,11,2,160,2.6667,33.5990
2,11,2,161,2.6833,39.4787
2,11,2,162,2.7000,45.8051
2,11,2,163,2.7167,29.8486
2,11,2,164,2.7333,45.5942
2,11,2,165,2.7500,45.9700
2,11,2,166,2.7667,40.4041
2,11,2,167,2.7833,56.0747
2,11,2,168,2.8000,45.7355
2,11,2,169,2.8167,36.7228
2,11,2,170,2.8333,41.4598
2,11,2,171,2.8500,36.6982
2,11,2,172,2.8667,26.7682
2,11,2,173,2.8833,28.7529
2,11,2,174,2.9000,35.6841
2,11,2,175,2.9167,42.0546
2,11,2,176,2.9333,47.5275
2,11,2,177,2.9500,37.9736
2,11,2,178,2.9667,46.3359
2,11,2,179,2.9833,37.7515
2,11,2,180,3.0000,41.4373
2,11,2,181,3.0167,38.5848
2,11,2,182,3.0333,42.8196
2,11,2,183,3.0500,25.9101
2,11,2,184,3.0667,44.5330
2,11,2,185,3.0833,43.7843
2,11,2,186,3.1000,41.1678
2,11,2,187,3.1167,41.5636
2,11,2,188,3.1333,46.8853
2,11,2,189,3.1500,41.3213
2,11,2,190,3.1667,39.7749
2,11,2,191,3.1833,42.4247
2,11,2,192,3.2000,45.2768
2,11,2,193,3.2167,54.2057
2,11,2,194,3.2333,47.9937
2,11,2,195,3.2500,56.0231
2,11,2,196,3.2667,49.8060
2,11,2,197,3.2833,50.9935
2,11,2,198,3.3000,53.5721
2,11,2,199,3.3167,50.9937
2,11,2,200,3.3333,57.3520
2,11,2,201,3.3500,51.3221
2,11,2,202,3.3667,51.5785
2,11,2,203,3.3833,52.4653
2,11,2,204,3.4000,46.8850
2,11,2,205,3.4167,54.7421
2,11,2,206,3.4333,48.6391
2,11,2,207,3.4500,62.0856
2,11,2,208,3.4667,60.3253
2,11,2,209,3.4833,59.4984
2,11,2,210,3.5000,55.6137
2,11,2,211,3.5167,59.8923
2,11,2,212,3.5333,59.6679
2,11,2,213,3.5500,70.6225
2,11,2,214,3.5667,61.6085
2,11,2,215,3.5833,65.4790
2,11,2,216,3.6000,57.4125
2,11,2,217,3.6167,54.0634
2,11,2,218,3.6333,57.8170
2,11,2,219,3.6500,58.3489
2,11,2,220,3.6667,61.6694
2,11,2,221,3.6833,62.4703
2,11,2,222,3.7000,66.2816
2,11,2,223,3.7167,61.1439
2,11,2,224,3.7333,65.1912
2,11,2,225,3.7500,73.1325
2,11,2,226,3.7667,69.3220
2,11,2,227,3.7833,65.5550
2,11,2,228,3.8000,65.0383
2,11,2,229,3.8167,68.7574
2,11,2,230,3.8333,66.4210
